Ano;Mês;Município;Município do Porto de Saída;Aparelho de Pesca;Nível Taxonômico;Pescado;Tipo de Pesca;kg no Período;nº de descargas do período;nº de Unidades Produtivas;valor estimado no período
2016;10;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Pescada-foguete;Artesanal;20.00;1;1;R$ 140.00
2016;10;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Tainha;Artesanal;4.00;1;1;R$ 20.42
2016;10;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Tortinha;Artesanal;15.50;1;1;R$ 186.00
2016;10;Paranaguá;Paranaguá;emalhe-de-superfície;Crustáceo;Camarão-sete-barbas;Artesanal;18.00;1;1;R$ 504.00
2016;10;Paranaguá;Paranaguá;emalhe-de-superfície;Peixe Cartilaginoso;Raias agrupadas;Artesanal;13.00;2;1;R$ 16.25
2016;10;Paranaguá;Paranaguá;emalhe-de-superfície;Peixe Ósseo;Bagre-branco;Artesanal;50.00;1;1;R$ 400.00
2016;10;Paranaguá;Paranaguá;emalhe-de-superfície;Peixe Ósseo;Corvina;Artesanal;115.00;5;5;R$ 4328.00
2016;10;Paranaguá;Paranaguá;emalhe-de-superfície;Peixe Ósseo;Guaivira;Artesanal;157.50;2;2;R$ 787.50
2016;10;Paranaguá;Paranaguá;emalhe-de-superfície;Peixe Ósseo;Miraguaia;Artesanal;59.00;1;1;R$ 590.00
2016;10;Paranaguá;Paranaguá;emalhe-de-superfície;Peixe Ósseo;Mistura;Artesanal;4.00;1;1;R$ 4.00
2016;10;Paranaguá;Paranaguá;emalhe-de-superfície;Peixe Ósseo;Pampo;Artesanal;47.00;3;2;R$ 211.50
2016;10;Paranaguá;Paranaguá;emalhe-de-superfície;Peixe Ósseo;Parati;Artesanal;43.00;2;2;R$ 115.00
2016;10;Paranaguá;Paranaguá;emalhe-de-superfície;Peixe Ósseo;Paru;Artesanal;213.00;4;3;R$ 1275.00
2016;10;Paranaguá;Paranaguá;emalhe-de-superfície;Peixe Ósseo;Pescada-amarela;Artesanal;6.00;1;1;R$ 90.00
2016;10;Paranaguá;Paranaguá;emalhe-de-superfície;Peixe Ósseo;Pescada-branca;Artesanal;6.00;1;1;R$ 54.54
2016;10;Paranaguá;Paranaguá;emalhe-de-superfície;Peixe Ósseo;Pescada-foguete;Artesanal;13.00;1;1;R$ 91.00
2016;10;Paranaguá;Paranaguá;emalhe-de-superfície;Peixe Ósseo;Pescadas agrupadas;Artesanal;52.50;1;1;R$ 787.50
2016;10;Paranaguá;Paranaguá;emalhe-de-superfície;Peixe Ósseo;Prejereba;Artesanal;15.30;2;2;R$ 319.40
2016;10;Paranaguá;Paranaguá;emalhe-de-superfície;Peixe Ósseo;Robalo;Artesanal;1.35;1;1;R$ 33.75
2016;10;Paranaguá;Paranaguá;emalhe-de-superfície;Peixe Ósseo;Robalo-peva;Artesanal;3.00;1;1;R$ 34.35
2016;10;Paranaguá;Paranaguá;emalhe-de-superfície;Peixe Ósseo;Saguá;Artesanal;10.00;1;1;R$ 60.00
2016;10;Paranaguá;Paranaguá;emalhe-de-superfície;Peixe Ósseo;Sargo;Artesanal;5.00;1;1;R$ 37.90
2016;10;Paranaguá;Paranaguá;emalhe-de-superfície;Peixe Ósseo;Sororoca;Artesanal;4.00;1;1;R$ 0.00
2016;10;Paranaguá;Paranaguá;emalhe-de-superfície;Peixe Ósseo;Tainha;Artesanal;117.50;4;4;R$ 3261.05
2016;10;Paranaguá;Paranaguá;emalhe-de-superfície;Peixe Ósseo;Tortinha;Artesanal;10.00;1;1;R$ 60.00
2016;10;Paranaguá;Paranaguá;emalhes-diversos;Peixe Ósseo;Baiacú;Artesanal;101.00;1;1;R$ 909.00
2016;10;Paranaguá;Paranaguá;emalhes-diversos;Peixe Ósseo;Corvina;Artesanal;49.00;3;3;R$ 313.00
2016;10;Paranaguá;Paranaguá;emalhes-diversos;Peixe Ósseo;Guaivira;Artesanal;122.00;2;1;R$ 672.00
2016;10;Paranaguá;Paranaguá;emalhes-diversos;Peixe Ósseo;Parati-barbudo;Artesanal;20.00;1;1;R$ 80.00
2016;10;Paranaguá;Paranaguá;emalhes-diversos;Peixe Ósseo;Paru;Artesanal;9.00;1;1;R$ 54.00
2016;10;Paranaguá;Paranaguá;emalhes-diversos;Peixe Ósseo;Pescada-amarela;Artesanal;31.00;1;1;R$ 372.00
2016;10;Paranaguá;Paranaguá;emalhes-diversos;Peixe Ósseo;Pescadas agrupadas;Artesanal;2.00;1;1;R$ 40.00
2016;10;Paranaguá;Paranaguá;emalhes-diversos;Peixe Ósseo;Robalo;Artesanal;2.00;1;1;R$ 50.00
2016;10;Paranaguá;Paranaguá;emalhes-diversos;Peixe Ósseo;Sardinha-verdadeira;Artesanal;20.00;1;1;R$ 80.00
2016;10;Paranaguá;Paranaguá;espinhéis-diversos;Peixe Cartilaginoso;Cações agrupados;Artesanal;200.00;1;1;R$ 4000.00
2016;10;Paranaguá;Paranaguá;espinhéis-diversos;Peixe Ósseo;Linguado;Artesanal;200.00;1;1;R$ 5000.00
2016;10;Paranaguá;Paranaguá;espinhéis-diversos;Peixe Ósseo;Miraguaia;Artesanal;25.00;1;1;R$ 150.00
2016;10;Paranaguá;Paranaguá;extrativismo;Molusco;Ostra;Artesanal;134.46;2;2;R$ 1315.84
2016;10;Paranaguá;Paranaguá;gaiola;Crustáceo;Siri-azul;Artesanal;10.32;1;1;R$ 180.00
2016;10;Paranaguá;Paranaguá;gaiola;Crustáceo;Siris agrupados;Artesanal;10.00;1;1;R$ 250.00
2016;10;Paranaguá;Paranaguá;gaiola;Peixe Ósseo;Baiacú;Artesanal;18.00;1;1;R$ 187.20
2016;10;Paranaguá;Paranaguá;puçá;Crustáceo;Siris agrupados;Artesanal;0.86;1;1;R$ 10.00
2016;10;Paranaguá;Paranaguá;puçá;Peixe Ósseo;Baiacú;Artesanal;51.00;1;1;R$ 408.00
2016;10;Paranaguá;Paranaguá;tarrafa;Crustáceo;Camarão-legítimo;Artesanal;500.00;1;1;R$ 30000.00
2016;10;Paranaguá;Paranaguá;tarrafa;Crustáceo;Camarão-sete-barbas;Artesanal;500.00;1;1;R$ 30000.00
2016;10;Paranaguá;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Pescada-amarela;Artesanal;69.00;1;1;R$ 1242.00
2016;10;Paranaguá;Pontal do Paraná;emalhes-diversos;Peixe Ósseo;Corvina;Artesanal;42.00;1;1;R$ 168.00
2016;10;Paranaguá;Pontal do Paraná;emalhes-diversos;Peixe Ósseo;Parati;Artesanal;180.00;1;1;R$ 540.00
2016;10;Paranaguá;Pontal do Paraná;extrativismo;Crustáceo;Siris agrupados;Artesanal;73.00;1;1;R$ 2190.00
2016;10;Paranaguá;Pontal do Paraná;extrativismo;Molusco;Mexilhão-do-mangue;Artesanal;40.00;1;1;R$ 600.00
2016;10;Paranaguá;;arrasto-simples;Crustáceo;Camarão-legítimo;Artesanal;11.00;2;1;R$ 330.00
2016;10;Paranaguá;;arrasto-simples;Crustáceo;Camarão-sete-barbas;Artesanal;36.00;1;1;R$ 540.00
2016;10;Paranaguá;;arrasto-simples;Crustáceo;Siris agrupados;Artesanal;6.00;1;1;R$ 117.00
2016;10;Paranaguá;;arrasto-simples;Peixe Ósseo;Baiacú;Artesanal;7.00;1;1;R$ 72.80
2016;10;Paranaguá;;arrasto-simples;Peixe Ósseo;Pararê;Artesanal;60.00;1;1;R$ 480.00
2016;10;Paranaguá;;emalhe-de-fundo;Peixe Cartilaginoso;Raias agrupadas;Artesanal;15.00;1;1;R$ 75.00
2016;10;Paranaguá;;emalhe-de-fundo;Peixe Ósseo;Bagre-branco;Artesanal;45.00;1;1;R$ 360.00
2016;10;Paranaguá;;emalhe-de-fundo;Peixe Ósseo;Baiacú;Artesanal;15.00;1;1;R$ 180.00
2016;10;Paranaguá;;emalhe-de-fundo;Peixe Ósseo;Betara;Artesanal;13.00;1;1;R$ 78.00
2016;10;Paranaguá;;emalhe-de-fundo;Peixe Ósseo;Corvina;Artesanal;48.00;1;1;R$ 336.00
2016;10;Paranaguá;;emalhe-de-fundo;Peixe Ósseo;Linguado;Artesanal;4.00;1;1;R$ 80.00
2016;10;Paranaguá;;emalhe-de-fundo;Peixe Ósseo;Paru;Artesanal;15.00;1;1;R$ 75.00
2016;10;Paranaguá;;emalhe-de-fundo;Peixe Ósseo;Pescada-dentão;Artesanal;19.00;1;1;R$ 285.00
2016;10;Paranaguá;;emalhe-de-fundo;Peixe Ósseo;Tainha;Artesanal;10.00;1;1;R$ 100.00
2016;10;Paranaguá;;emalhe-de-fundo;Peixe Ósseo;Tortinha;Artesanal;13.00;1;1;R$ 156.00
2016;10;Paranaguá;;emalhe-de-superfície;Peixe Ósseo;Bagre-amarelo;Artesanal;2.00;1;1;R$ 13.00
2016;10;Paranaguá;;emalhe-de-superfície;Peixe Ósseo;Caratinga;Artesanal;2.00;1;1;R$ 20.00
2016;10;Paranaguá;;emalhe-de-superfície;Peixe Ósseo;Corvina;Artesanal;20.00;1;1;R$ 160.00
2016;10;Paranaguá;;emalhe-de-superfície;Peixe Ósseo;Oveva;Artesanal;2.00;1;1;R$ 1.00
2016;10;Paranaguá;;emalhe-de-superfície;Peixe Ósseo;Pararê;Artesanal;44.00;1;1;R$ 352.00
2016;10;Paranaguá;;emalhe-de-superfície;Peixe Ósseo;Parati;Artesanal;3.00;1;1;R$ 9.00
2016;10;Paranaguá;;emalhe-de-superfície;Peixe Ósseo;Pescada-foguete;Artesanal;160.00;1;1;R$ 1120.00
2016;10;Paranaguá;;emalhe-de-superfície;Peixe Ósseo;Tainha;Artesanal;14.00;1;1;R$ 112.00
2016;10;Paranaguá;;emalhe-de-superfície;Peixe Ósseo;Tortinha;Artesanal;146.00;2;2;R$ 1752.00
2016;10;Paranaguá;;emalhes-diversos;Peixe Ósseo;Bagre-amarelo;Artesanal;31.50;3;3;R$ 246.00
2016;10;Paranaguá;;emalhes-diversos;Peixe Ósseo;Baiacú;Artesanal;7.00;1;1;R$ 70.00
2016;10;Paranaguá;;emalhes-diversos;Peixe Ósseo;Betara;Artesanal;4.00;1;1;R$ 20.00
2016;10;Paranaguá;;emalhes-diversos;Peixe Ósseo;Corvina;Artesanal;3.00;1;1;R$ 21.00
2016;10;Paranaguá;;emalhes-diversos;Peixe Ósseo;Miraguaia;Artesanal;22.00;1;1;R$ 396.00
2016;10;Paranaguá;;emalhes-diversos;Peixe Ósseo;Parati;Artesanal;9.00;1;1;R$ 38.25
2016;10;Paranaguá;;emalhes-diversos;Peixe Ósseo;Paru;Artesanal;5.00;1;1;R$ 25.00
2016;10;Paranaguá;;emalhes-diversos;Peixe Ósseo;Pescadas agrupadas;Artesanal;39.00;2;2;R$ 961.00
2016;10;Paranaguá;;emalhes-diversos;Peixe Ósseo;Prejereba;Artesanal;29.00;1;1;R$ 841.00
2016;10;Paranaguá;;emalhes-diversos;Peixe Ósseo;Tainha;Artesanal;10.00;1;1;R$ 51.05
2016;10;Paranaguá;;emalhes-diversos;Peixe Ósseo;Tortinha;Artesanal;70.00;4;4;R$ 678.00
2016;10;Paranaguá;;extrativismo;Molusco;Ostra;Artesanal;128.00;2;2;R$ 1900.00
2016;10;Paranaguá;;gaiola;Crustáceo;Siri-azul;Artesanal;43.00;1;1;R$ 1290.00
2016;10;Paranaguá;;gaiola;Peixe Ósseo;Baiacú;Artesanal;20.00;1;1;R$ 260.00
2016;10;Paranaguá;;indeterminado;Peixe Ósseo;Pampo;Artesanal;20.00;1;1;R$ 160.00
2016;10;Paranaguá;;puçá;Crustáceo;Siris agrupados;Artesanal;17.20;1;1;R$ 200.00
2016;10;Pontal do Paraná;Pontal do Paraná;arrasto-duplo;Crustáceo;Camarão-sete-barbas;Artesanal;45.00;2;2;R$ 994.50
2016;10;Pontal do Paraná;Pontal do Paraná;arrasto-simples;Crustáceo;Camarão-legítimo;Artesanal;4.55;3;1;R$ 246.02
2016;10;Pontal do Paraná;Pontal do Paraná;arrasto-simples;Crustáceo;Camarão-sete-barbas;Artesanal;235.00;14;7;R$ 5193.50
2016;10;Pontal do Paraná;Pontal do Paraná;arrasto-simples;Peixe Ósseo;Mistura;Artesanal;39.00;4;2;R$ 290.55
2016;10;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Crustáceo;Camarão-legítimo;Artesanal;317.00;28;5;R$ 17140.19
2016;10;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Cartilaginoso;Viola;Artesanal;42.00;4;2;R$ 760.62
2016;10;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Betara;Artesanal;20.00;1;1;R$ 226.40
2016;10;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Corvina;Artesanal;63.00;3;2;R$ 661.19
2016;10;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Linguado;Artesanal;22.50;3;2;R$ 362.25
2016;10;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Maria-luíza;Artesanal;141.00;22;6;R$ 1410.00
2016;10;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Mistura;Artesanal;27.00;5;2;R$ 201.15
2016;10;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Paru;Artesanal;22.00;1;1;R$ 143.55
2016;10;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Pescada-banana;Artesanal;37.00;3;1;R$ 0.00
2016;10;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Pescada-branca;Artesanal;73.00;6;2;R$ 1018.35
2016;10;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Pescada-foguete;Artesanal;179.00;24;6;R$ 1875.92
2016;10;Pontal do Paraná;Pontal do Paraná;emalhe-de-superfície;Crustáceo;Camarão-legítimo;Artesanal;0.40;1;1;R$ 21.63
2016;10;Pontal do Paraná;Pontal do Paraná;emalhe-de-superfície;Peixe Ósseo;Corvina;Artesanal;15.00;1;1;R$ 157.43
2016;10;Pontal do Paraná;Pontal do Paraná;emalhe-de-superfície;Peixe Ósseo;Pescada-branca;Artesanal;60.00;3;1;R$ 837.00
2016;10;Pontal do Paraná;Pontal do Paraná;emalhe-de-superfície;Peixe Ósseo;Pescada-foguete;Artesanal;56.00;2;2;R$ 586.88
2016;10;Pontal do Paraná;Pontal do Paraná;emalhe-de-superfície;Peixe Ósseo;Sororoca;Artesanal;205.00;4;2;R$ 0.00
2016;10;Pontal do Paraná;Pontal do Paraná;emalhes-diversos;Peixe Cartilaginoso;Viola;Artesanal;7.80;1;1;R$ 141.26
2016;10;Pontal do Paraná;Pontal do Paraná;emalhes-diversos;Peixe Ósseo;Bagre-branco;Artesanal;8.00;2;1;R$ 99.60
2016;10;Pontal do Paraná;Pontal do Paraná;emalhes-diversos;Peixe Ósseo;Betara;Artesanal;5.00;1;1;R$ 56.60
2016;10;Pontal do Paraná;Pontal do Paraná;emalhes-diversos;Peixe Ósseo;Cioba;Artesanal;2.00;1;1;R$ 0.00
2016;10;Pontal do Paraná;Pontal do Paraná;emalhes-diversos;Peixe Ósseo;Corvina;Artesanal;60.00;3;2;R$ 629.70
2016;10;Pontal do Paraná;Pontal do Paraná;emalhes-diversos;Peixe Ósseo;Linguado;Artesanal;14.00;2;1;R$ 225.40
2016;10;Pontal do Paraná;Pontal do Paraná;emalhes-diversos;Peixe Ósseo;Mistura;Artesanal;20.00;1;1;R$ 149.00
2016;10;Pontal do Paraná;Pontal do Paraná;emalhes-diversos;Peixe Ósseo;Paru;Artesanal;15.00;1;1;R$ 97.88
2016;10;Pontal do Paraná;Pontal do Paraná;emalhes-diversos;Peixe Ósseo;Pescada-amarela;Artesanal;28.00;3;2;R$ 504.00
2016;10;Pontal do Paraná;Pontal do Paraná;emalhes-diversos;Peixe Ósseo;Porco-chinelo;Artesanal;10.00;1;1;R$ 0.00
2016;11;Antonina;Antonina;emalhe-de-fundo;Crustáceo;Siri-azul;Artesanal;1.72;1;1;R$ 36.36
2016;11;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Bagre-amarelo;Artesanal;94.50;8;5;R$ 315.25
2016;11;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Bagre-branco;Artesanal;83.00;6;3;R$ 581.00
2016;11;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Caratinga;Artesanal;2.00;1;1;R$ 20.00
2016;11;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Corvina;Artesanal;12.00;7;5;R$ 101.92
2016;11;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Pararê;Artesanal;134.00;13;8;R$ 536.00
2016;11;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Parati;Artesanal;66.00;3;2;R$ 330.00
2016;11;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Pescada-amarela;Artesanal;2.00;1;1;R$ 37.70
2016;11;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Robalo-peva;Artesanal;105.50;18;8;R$ 2110.00
2016;11;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Saguá;Artesanal;8.00;2;1;R$ 59.68
2016;11;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Tainha;Artesanal;51.00;12;8;R$ 584.07
2016;11;Antonina;Antonina;emalhe-de-superfície;Peixe Ósseo;Guaivira;Artesanal;25.00;1;1;R$ 90.00
2016;11;Antonina;Antonina;emalhe-de-superfície;Peixe Ósseo;Pararê;Artesanal;6.00;1;1;R$ 0.00
2016;11;Antonina;Antonina;emalhe-de-superfície;Peixe Ósseo;Paru;Artesanal;2.50;1;1;R$ 5.10
2016;11;Antonina;Antonina;emalhe-de-superfície;Peixe Ósseo;Robalo-peva;Artesanal;4.00;1;1;R$ 80.00
2016;11;Antonina;Antonina;emalhe-de-superfície;Peixe Ósseo;Tainha;Artesanal;5.00;1;1;R$ 54.65
2016;11;Antonina;Antonina;espinhéis-diversos;Peixe Ósseo;Bagre-amarelo;Artesanal;6.00;1;1;R$ 18.00
2016;11;Antonina;Antonina;espinhéis-diversos;Peixe Ósseo;Pararê;Artesanal;9.00;2;1;R$ 36.00
2016;11;Antonina;Antonina;extrativismo;Crustáceo;Caranguejo-uçá;Artesanal;10.37;1;1;R$ 71.45
2016;11;Antonina;Antonina;extrativismo;Molusco;Mexilhão-do-mangue;Artesanal;36.00;4;3;R$ 200.00
2016;11;Antonina;Antonina;gaiola;Crustáceo;Siri-azul;Artesanal;2.00;1;1;R$ 54.34
2016;11;Antonina;Antonina;gerival;Crustáceo;Camarão-estuarino;Artesanal;88.23;38;16;R$ 2243.69
2016;11;Antonina;Antonina;linha-de-mão;Peixe Ósseo;Bagre-amarelo;Artesanal;3.00;1;1;R$ 9.00
2016;11;Antonina;Antonina;linha-de-mão;Peixe Ósseo;Bagre-branco;Artesanal;4.50;1;1;R$ 31.50
2016;11;Antonina;Antonina;linha-de-mão;Peixe Ósseo;Baiacú;Artesanal;3.00;1;1;R$ 50.52
2016;11;Antonina;Antonina;linha-de-mão;Peixe Ósseo;Pararê;Artesanal;7.50;3;2;R$ 30.00
2016;11;Antonina;Antonina;puçá;Crustáceo;Siri-azul;Artesanal;408.20;58;21;R$ 9255.56
2016;11;Antonina;Antonina;puçá;Crustáceo;Siri-azul-danae;Artesanal;43.20;2;2;R$ 864.00
2016;11;Antonina;Antonina;puçá;Crustáceo;Siris agrupados;Artesanal;2.00;1;1;R$ 48.00
2016;11;Antonina;Antonina;tarrafa;Peixe Ósseo;Caratinga;Artesanal;5.00;2;1;R$ 50.00
2016;11;Antonina;Antonina;tarrafa;Peixe Ósseo;Corvina;Artesanal;2.00;3;2;R$ 16.24
2016;11;Antonina;Antonina;tarrafa;Peixe Ósseo;Parati;Artesanal;4.50;2;1;R$ 22.50
2016;11;Antonina;Antonina;tarrafa;Peixe Ósseo;Pescada-amarela;Artesanal;0.50;1;1;R$ 9.43
2016;11;Antonina;Antonina;tarrafa;Peixe Ósseo;Robalo-peva;Artesanal;1.50;2;1;R$ 30.00
2016;11;Antonina;Antonina;tarrafa;Peixe Ósseo;Tainha;Artesanal;19.00;4;3;R$ 255.03
2016;11;Antonina;Antonina;vara-de-pesca;Peixe Ósseo;Bicuda;Artesanal;5.00;2;1;R$ 0.00
2016;11;Antonina;Antonina;vara-de-pesca;Peixe Ósseo;Robalo-peva;Artesanal;3.00;1;1;R$ 60.00
2016;11;Guaraqueçaba;Guaraqueçaba;arrasto-de-mão;Peixe Ósseo;Manjuba-chata (antiga);Artesanal;50.00;1;1;R$ 100.00
2016;11;Guaraqueçaba;Guaraqueçaba;arrasto-duplo;Crustáceo;Camarão-legítimo;Artesanal;3.60;2;1;R$ 126.00
2016;11;Guaraqueçaba;Guaraqueçaba;arrasto-duplo;Crustáceo;Camarão-sete-barbas;Artesanal;1802.00;57;19;R$ 12614.00
2016;11;Guaraqueçaba;Guaraqueçaba;arrasto-duplo;Molusco;Lula;Artesanal;1.00;1;1;R$ 0.00
2016;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-batida;Peixe Ósseo;Parati;Artesanal;142.00;7;6;R$ 170.31
2016;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Bagre-amarelo;Artesanal;50.00;2;2;R$ 470.00
2016;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Bagre-branco;Artesanal;2087.20;95;21;R$ 6444.58
2016;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Baiacú;Artesanal;23.00;1;1;R$ 230.00
2016;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Betara;Artesanal;53.00;4;3;R$ 93.00
2016;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Carapeba;Artesanal;157.00;15;6;R$ 385.00
2016;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Corvina;Artesanal;263.50;20;11;R$ 557.80
2016;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Goete;Artesanal;30.00;1;1;R$ 300.00
2016;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Linguado;Artesanal;76.00;9;4;R$ 920.00
2016;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Mistura;Artesanal;54.00;4;4;R$ 54.00
2016;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Pararê;Artesanal;5.00;1;1;R$ 40.00
2016;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Parati;Artesanal;78.00;4;3;R$ 78.00
2016;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Paru;Artesanal;8.00;1;1;R$ 20.00
2016;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Pescada-branca;Artesanal;151.00;13;9;R$ 975.50
2016;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Pescada-dentão;Artesanal;173.00;4;2;R$ 2906.00
2016;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Pescada-foguete;Artesanal;2544.60;63;13;R$ 13079.50
2016;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Robalo-flecha;Artesanal;300.40;28;8;R$ 6177.20
2016;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Robalo-peva;Artesanal;209.00;19;9;R$ 1822.00
2016;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Saguá;Artesanal;6.00;2;2;R$ 36.00
2016;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Tainha;Artesanal;30.00;2;2;R$ 118.88
2016;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Crustáceo;Camarão-sete-barbas;Artesanal;7.00;1;1;R$ 49.00
2016;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Bagre-branco;Artesanal;16.00;1;1;R$ 40.00
2016;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Carapeba;Artesanal;16.00;2;2;R$ 13.90
2016;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Corvina;Artesanal;39.00;3;2;R$ 86.64
2016;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Guaivira;Artesanal;149.00;10;7;R$ 547.90
2016;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Miraguaia;Artesanal;40.00;1;1;R$ 1405.60
2016;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Mistura;Artesanal;5.00;1;1;R$ 5.00
2016;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Parati;Artesanal;1212.00;55;17;R$ 1431.40
2016;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Paru;Artesanal;10.00;1;1;R$ 25.00
2016;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Pescada-branca;Artesanal;111.00;17;4;R$ 888.00
2016;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Pescada-foguete;Artesanal;85.00;2;2;R$ 292.50
2016;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Robalo-flecha;Artesanal;1.00;1;1;R$ 21.00
2016;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Robalo-peva;Artesanal;1.00;1;1;R$ 8.83
2016;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Tainha;Artesanal;383.20;25;14;R$ 1648.43
2016;11;Guaraqueçaba;Guaraqueçaba;emalhes-diversos;Peixe Ósseo;Parati;Artesanal;5.00;1;1;R$ 6.23
2016;11;Guaraqueçaba;Guaraqueçaba;emalhes-diversos;Peixe Ósseo;Tainha;Artesanal;6.00;1;1;R$ 25.50
2016;11;Guaraqueçaba;Guaraqueçaba;espinhéis-diversos;Peixe Cartilaginoso;Raias agrupadas;Artesanal;50.00;1;1;R$ 69.25
2016;11;Guaraqueçaba;Guaraqueçaba;espinhel-de-fundo;Peixe Ósseo;Bagre-branco;Artesanal;305.50;20;4;R$ 793.75
2016;11;Guaraqueçaba;Guaraqueçaba;extrativismo;Molusco;Mexilhão-do-mangue;Artesanal;22.00;2;2;R$ 330.00
2016;11;Guaraqueçaba;Guaraqueçaba;extrativismo;Molusco;Ostra;Artesanal;1951.33;14;13;R$ 1590.33
2016;11;Guaraqueçaba;Guaraqueçaba;gaiola;Crustáceo;Siri-azul;Artesanal;322.02;15;12;R$ 936.20
2016;11;Guaraqueçaba;Guaraqueçaba;gaiola;Crustáceo;Siris agrupados;Artesanal;507.40;2;2;R$ 1475.10
2016;11;Guaraqueçaba;Guaraqueçaba;gaiola;Peixe Ósseo;Baiacú;Artesanal;241.00;12;9;R$ 2410.00
2016;11;Guaraqueçaba;Guaraqueçaba;gerival;Crustáceo;Camarão-estuarino;Artesanal;31.52;13;9;R$ 788.00
2016;11;Guaraqueçaba;Guaraqueçaba;indeterminado;Peixe Ósseo;Miraguaia;Artesanal;30.00;1;1;R$ 1054.20
